"package","initial_count","storage_temp","day","count","growth_model","loc","sampling_code"
61,5.34688702705264,6,27,8.3257494789162,"mm-strain","us",6
61,5.34688702705264,6,28,8.32636926725779,"mm-strain","us",6
61,5.34688702705264,6,29,8.32681890745855,"mm-strain","us",6
61,5.34688702705264,6,30,8.32714515952061,"mm-strain","us",6
62,4.59974177820094,6,1,4.77513994231054,"mm-strain","us",6
62,4.59974177820094,6,2,4.9069482743303,"mm-strain","us",6
62,4.59974177820094,6,3,5.10019898575128,"mm-strain","us",6
62,4.59974177820094,6,4,5.35324575733705,"mm-strain","us",6
62,4.59974177820094,6,5,5.65232423489648,"mm-strain","us",6
62,4.59974177820094,6,6,5.98006445984471,"mm-strain","us",6
62,4.59974177820094,6,7,6.32096079825447,"mm-strain","us",6
62,4.59974177820094,6,8,6.66118996808629,"mm-strain","us",6
62,4.59974177820094,6,9,6.98626390068777,"mm-strain","us",6
62,4.59974177820094,6,10,7.28236077701112,"mm-strain","us",6
62,4.59974177820094,6,11,7.54068231526538,"mm-strain","us",6
62,4.59974177820094,6,12,7.75941441039527,"mm-strain","us",6
62,4.59974177820094,6,13,7.94190342900224,"mm-strain","us",6
62,4.59974177820094,6,14,8.09363873407414,"mm-strain","us",6
62,4.59974177820094,6,15,8.22013609410888,"mm-strain","us",6
62,4.59974177820094,6,16,8.32605786771719,"mm-strain","us",6
62,4.59974177820094,6,17,8.41509536709125,"mm-strain","us",6
62,4.59974177820094,6,18,8.49014282648982,"mm-strain","us",6
62,4.59974177820094,6,19,8.55351428695448,"mm-strain","us",6
62,4.59974177820094,6,20,8.60711707679712,"mm-strain","us",6
62,4.59974177820094,6,21,8.65256606884516,"mm-strain","us",6
62,4.59974177820094,6,22,8.69124317384165,"mm-strain","us",6
62,4.59974177820094,6,23,8.72431501125035,"mm-strain","us",6
62,4.59974177820094,6,24,8.75273177332656,"mm-strain","us",6
62,4.59974177820094,6,25,8.77723368471213,"mm-strain","us",6
62,4.59974177820094,6,26,8.79837978802683,"mm-strain","us",6
62,4.59974177820094,6,27,8.81659479134783,"mm-strain","us",6
62,4.59974177820094,6,28,8.83221846690061,"mm-strain","us",6
62,4.59974177820094,6,29,8.84554395042188,"mm-strain","us",6
62,4.59974177820094,6,30,8.85683997814371,"mm-strain","us",6
63,4.7993702147944,6,1,4.8362863804559,"mm-strain","us",6
63,4.7993702147944,6,2,4.8941676626587,"mm-strain","us",6
63,4.7993702147944,6,3,5.01352006102716,"mm-strain","us",6
63,4.7993702147944,6,4,5.22353904933773,"mm-strain","us",6
63,4.7993702147944,6,5,5.52612401998285,"mm-strain","us",6
63,4.7993702147944,6,6,5.89377992963347,"mm-strain","us",6
63,4.7993702147944,6,7,6.2888034399844,"mm-strain","us",6
63,4.7993702147944,6,8,6.67409838207582,"mm-strain","us",6
63,4.7993702147944,6,9,7.01943462120521,"mm-strain","us",6
63,4.7993702147944,6,10,7.3085350547331,"mm-strain","us",6
63,4.7993702147944,6,11,7.5396508454386,"mm-strain","us",6
63,4.7993702147944,6,12,7.71979297818934,"mm-strain","us",6
63,4.7993702147944,6,13,7.85874738024105,"mm-strain","us",6
63,4.7993702147944,6,14,7.96571709090831,"mm-strain","us",6
63,4.7993702147944,6,15,8.04819239212451,"mm-strain","us",6
63,4.7993702147944,6,16,8.11193910084681,"mm-strain","us",6
63,4.7993702147944,6,17,8.16135143569531,"mm-strain","us",6
63,4.7993702147944,6,18,8.1998388545995,"mm-strain","us",6
63,4.7993702147944,6,19,8.23014766749083,"mm-strain","us",6
63,4.7993702147944,6,20,8.25458448371847,"mm-strain","us",6
63,4.7993702147944,6,21,8.27510346113085,"mm-strain","us",6
63,4.7993702147944,6,22,8.2932462931772,"mm-strain","us",6
63,4.7993702147944,6,23,8.31001812264034,"mm-strain","us",6
63,4.7993702147944,6,24,8.32584706531913,"mm-strain","us",6
63,4.7993702147944,6,25,8.34070684577297,"mm-strain","us",6
63,4.7993702147944,6,26,8.35434461928463,"mm-strain","us",6
63,4.7993702147944,6,27,8.3664940041348,"mm-strain","us",6
63,4.7993702147944,6,28,8.37699803588317,"mm-strain","us",6
63,4.7993702147944,6,29,8.38583992375181,"mm-strain","us",6
63,4.7993702147944,6,30,8.39311797370614,"mm-strain","us",6
64,4.64654303959722,6,1,4.69683718275548,"mm-strain","us",6
64,4.64654303959722,6,2,4.75246461292158,"mm-strain","us",6
64,4.64654303959722,6,3,4.85422958978501,"mm-strain","us",6
64,4.64654303959722,6,4,5.02408183837772,"mm-strain","us",6
64,4.64654303959722,6,5,5.27451331898774,"mm-strain","us",6
64,4.64654303959722,6,6,5.59803027408236,"mm-strain","us",6
64,4.64654303959722,6,7,5.96880808059437,"mm-strain","us",6
64,4.64654303959722,6,8,6.35332303486052,"mm-strain","us",6
64,4.64654303959722,6,9,6.71903122293925,"mm-strain","us",6
64,4.64654303959722,6,10,7.0422750079699,"mm-strain","us",6
64,4.64654303959722,6,11,7.31258430552554,"mm-strain","us",6
64,4.64654303959722,6,12,7.53066359981529,"mm-strain","us",6
64,4.64654303959722,6,13,7.70333268886439,"mm-strain","us",6
64,4.64654303959722,6,14,7.83915637115077,"mm-strain","us",6
64,4.64654303959722,6,15,7.94604528730755,"mm-strain","us",6
64,4.64654303959722,6,16,8.03044533738178,"mm-strain","us",6
64,4.64654303959722,6,17,8.0973508008256,"mm-strain","us",6
64,4.64654303959722,6,18,8.15059942605261,"mm-strain","us",6
64,4.64654303959722,6,19,8.19319439058164,"mm-strain","us",6
64,4.64654303959722,6,20,8.22756702067847,"mm-strain","us",6
64,4.64654303959722,6,21,8.25575378630188,"mm-strain","us",6
64,4.64654303959722,6,22,8.27947271636448,"mm-strain","us",6
64,4.64654303959722,6,23,8.30010582220475,"mm-strain","us",6
